"sp","body_mass_median","litter_clutch_size","hab_breadth","diet_inv","diet_vend","diet_vect","diet_vfish","diet_vunk","diet_scav","diet_fruit","diet_nect","diet_seed","diet_planto"
"Abditomys_latidens",268.09,NA,2,0,0,0,0,0,0,0,0,0,10
"Abeillia_abeillei",2.7,2,2,1,0,0,0,0,0,0,9,0,0
"Abeomelomys_sevia",54.88,1,2,1,0,0,0,0,0,1,0,2,6
"Abrawayaomys_ruschii",62.99,NA,1,2,0,0,0,0,0,1,0,4,3
"Abrocoma_bennettii",250.5,3.93,1,0,0,0,0,0,0,0,0,0,10
"Abrocoma_boliviensis",158,NA,2,0,0,0,0,0,0,0,0,0,10
"Abrocoma_budini",214.69,1.995,2,0,0,0,0,0,0,0,0,0,10
"Abrocoma_cinerea",221.82,2.0925,2,0,0,0,0,0,0,0,0,0,10
"Abrocoma_famatina",214.69,1.995,2,0,0,0,0,0,0,0,0,0,10
"Abrocoma_shistacea",214.69,1.995,2,0,0,0,0,0,0,0,0,0,10
"Abrocoma_uspallata",189.48465,NA,3,0,0,0,0,0,0,0,0,0,10
"Abrocoma_vaccarum",221.82,1.995,1,0,0,0,0,0,0,0,0,0,10
"Abroscopus_albogularis",4.84,3.9,2,10,0,0,0,0,0,0,0,0,0
"Abroscopus_schisticeps",4.775,4.5,1,10,0,0,0,0,0,0,0,0,0
"Abroscopus_superciliaris",6.49,3.2,2,10,0,0,0,0,0,0,0,0,0
"Abrothrix_andinus",24.91,NA,2,3,0,0,0,0,0,0,0,0,7
"Abrothrix_hershkovitzi",30.96,NA,NA,3,0,0,0,0,0,0,0,0,7
"Abrothrix_illuteus",47.79,NA,1,3,0,0,0,0,0,0,0,0,7
"Abrothrix_jelskii",34.5,NA,5,3,0,0,0,0,0,0,0,0,7
"Abrothrix_lanosus",27.83,NA,2,3,0,0,0,0,0,0,0,0,7
"Abrothrix_longipilis",38.86,4.2725,5,3,0,0,0,0,0,0,0,0,7
"Abrothrix_markhami",29.03,5.42,NA,3,0,0,0,0,0,0,0,0,7
"Abrothrix_olivaceus",24.52,5.38,3,3,0,0,0,0,0,0,0,0,7
"Abrothrix_sanborni",24.7,NA,1,3,0,0,0,0,0,0,0,0,7
"Aburria_aburri",1366.915,NA,3,0,0,0,0,0,0,10,0,0,0
"Acanthagenys_rufogularis",47.8,2.3,6,4,0,0,0,1,0,1,3,1,0
"Acanthidops_bairdi",16,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Acanthisitta_chloris",6.7175,4,4,9,0,0,0,0,0,1,0,0,0
"Acanthiza_apicalis",7.56,NA,10,7,0,0,0,0,0,1,1,1,0
"Acanthiza_chrysorrhoa",9.3325,3.5,10,8,0,0,0,0,0,0,0,2,0
"Acanthiza_ewingii",6.925,3.5,6,8,0,0,0,0,0,0,0,2,0
"Acanthiza_inornata",7,3.5,5,8,0,0,0,0,0,0,2,0,0
"Acanthiza_iredalei",5.92,3,3,8,0,0,0,0,0,0,0,1,1
"Acanthiza_katherina",7.025,2.25,2,10,0,0,0,0,0,0,0,0,0
"Acanthiza_lineata",6.975,3,9,6,0,0,0,0,0,0,2,2,0
"Acanthiza_murina",8.4,2,1,10,0,0,0,0,0,0,0,0,0
"Acanthiza_nana",6.27,3,9,8,0,0,0,0,0,0,0,2,0
"Acanthiza_pusilla",7.61,2.7,11,7,0,0,0,0,0,1,1,1,0
"Acanthiza_reguloides",7.7,3.7,5,8,0,0,0,0,0,0,1,1,0
"Acanthiza_robustirostris",6.075,2.7,3,10,0,0,0,0,0,0,0,0,0
"Acanthiza_uropygialis",6.375,3,6,8,0,0,0,0,0,0,0,1,1
"Acanthorhynchus_superciliosus",9.735,1.48,6,3,0,0,0,0,0,0,7,0,0
"Acanthorhynchus_tenuirostris",10.11375,2.1,8,5,0,0,0,0,0,0,5,0,0
"Acanthornis_magna",10.19,3.25,2,10,0,0,0,0,0,0,0,0,0
"Accipiter_albogularis",250.125,NA,5,0,8,2,0,0,0,0,0,0,0
"Accipiter_badius",135.575,3.25,8,1,3,6,0,0,0,0,0,0,0
"Accipiter_bicolor",316.27,2.7,4,0,10,0,0,0,0,0,0,0,0
"Accipiter_brachyurus",142,NA,2,0,10,0,0,0,0,0,0,0,0
"Accipiter_brevipes",194.99,4,8,4,2,4,0,0,0,0,0,0,0
"Accipiter_butleri",332.94,NA,1,1,0,9,0,0,0,0,0,0,0
"Accipiter_castanilius",158.4425,NA,1,1,8,1,0,0,0,0,0,0,0
"Accipiter_cirrocephalus",172.865,3.25,9,1,8,1,0,0,0,0,0,0,0
"Accipiter_collaris",332.94,NA,1,0,8,0,0,2,0,0,0,0,0
"Accipiter_cooperii",440.835,4.35,7,0,9,1,0,0,0,0,0,0,0
"Accipiter_erythrauchen",156,NA,3,0,10,0,0,0,0,0,0,0,0
"Accipiter_erythropus",109.1,2,3,4,6,0,0,0,0,0,0,0,0
"Accipiter_fasciatus",406.08,3,7,2,4,3,0,0,1,0,0,0,0
"Accipiter_francesiae",136.035,3,6,6,2,2,0,0,0,0,0,0,0
"Accipiter_gentilis",927.395,3.5,4,0,9,1,0,0,0,0,0,0,0
"Accipiter_griseiceps",253.63,NA,4,2,4,4,0,0,0,0,0,0,0
"Accipiter_gularis",119.705,3.2,10,1,8,1,0,0,0,0,0,0,0
"Accipiter_gundlachi",675,3.75,5,0,10,0,0,0,0,0,0,0,0
"Accipiter_haplochrous",219.455,3,5,3,2,5,0,0,0,0,0,0,0
"Accipiter_henicogrammus",332.94,NA,2,3,4,3,0,0,0,0,0,0,0
"Accipiter_henstii",1050,2,5,0,10,0,0,0,0,0,0,0,0
"Accipiter_hiogaster",342.75,2.725,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Accipiter_imitator",230.12,NA,2,4,0,6,0,0,0,0,0,0,0
"Accipiter_luteoschistaceus",213.875,NA,4,4,0,6,0,0,0,0,0,0,0
"Accipiter_madagascariensis",181.205,3,4,2,6,2,0,0,0,0,0,0,0
"Accipiter_melanochlamys",267,NA,3,1,8,1,0,0,0,0,0,0,0
"Accipiter_melanoleucus",700.43666665,2.8,6,0,9,1,0,0,0,0,0,0,0
"Accipiter_meyerianus",789.27,3,2,0,10,0,0,0,0,0,0,0,0
"Accipiter_minullus",85.74,2,7,2,6,2,0,0,0,0,0,0,0
"Accipiter_nanus",332.94,NA,2,7,3,0,0,0,0,0,0,0,0
"Accipiter_nisus",216.395,4.75,12,0,10,0,0,0,0,0,0,0,0
"Accipiter_novaehollandiae",402.82166665,2.725,3,3,4,3,0,0,0,0,0,0,0
"Accipiter_ovampensis",197.08333335,3,4,0,10,0,0,0,0,0,0,0,0
"Accipiter_poliocephalus",219.88,1,3,2,0,8,0,0,0,0,0,0,0
"Accipiter_poliogaster",1369.41,NA,1,0,0,0,0,10,0,0,0,0,0
"Accipiter_princeps",332.94,NA,2,5,0,0,0,5,0,0,0,0,0
"Accipiter_rhodogaster",180.605,NA,4,2,6,2,0,0,0,0,0,0,0
"Accipiter_rufitorques",209,2.7,4,2,8,0,0,0,0,0,0,0,0
"Accipiter_rufiventris",198,3,6,1,8,1,0,0,0,0,0,0,0
"Accipiter_soloensis",162.885,3.5,6,1,2,7,0,0,0,0,0,0,0
"Accipiter_striatus",134.545,4.25,10,0,10,0,0,0,0,0,0,0,0
"Accipiter_superciliosus",86.705,1.85,2,0,8,2,0,0,0,0,0,0,0
"Accipiter_sylvestris",316.201365247872,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Accipiter_tachiro",339.75,2.45,6,1,7,2,0,0,0,0,0,0,0
"Accipiter_toussenelii",273.895,2.45,6,1,7,2,0,0,0,0,0,0,0
"Accipiter_trinotatus",146.125,NA,2,2,1,7,0,0,0,0,0,0,0
"Accipiter_trivirgatus",270.52,2,4,2,6,2,0,0,0,0,0,0,0
"Accipiter_virgatus",115.245,3.5,5,2,6,2,0,0,0,0,0,0,0
"Acerodon_celebensis",384.84,0.98,2,0,0,0,0,0,0,10,0,0,0
"Acerodon_humilis",462.47,NA,1,0,0,0,0,0,0,10,0,0,0
"Acerodon_jubatus",1087.04,1,2,0,0,0,0,0,0,10,0,0,0
"Acerodon_leucotis",462.47,NA,1,0,0,0,0,0,0,10,0,0,0
"Acerodon_mackloti",467.93,0.98,2,0,0,0,0,0,0,10,0,0,0
"Aceros_nipalensis",2385,1.45,2,0,0,0,0,0,0,10,0,0,0
"Achaetops_pycnopygius",28.225,NA,3,8,0,0,0,0,0,1,0,1,0
"Acinonyx_jubatus",50577.92,3.16,6,0,10,0,0,0,0,0,0,0,0
"Acomys_airensis",38.657,2.47,5,1,0,0,0,3,0,0,0,1,5
"Acomys_cahirinus",45.2,2.45,3,0,0,0,0,3,0,0,0,0,7
"Acomys_cilicicus",38.305,NA,1,0,0,0,0,3,0,0,0,0,7
"Acomys_cineraceus",30.59,2.47,5,1,0,0,0,3,0,0,0,1,5
"Acomys_dimidiatus",45.2,2.47,7,1,0,0,0,3,0,0,0,1,5
"Acomys_ignitus",24,2.47,2,0,0,0,0,3,0,0,0,0,7
"Acomys_johannis",43.6,2.47,3,1,0,0,0,3,0,0,0,1,5
"Acomys_kempi",22,2.47,2,0,0,0,0,3,0,0,0,0,7
"Acomys_louisae",20.2,NA,3,0,0,0,0,3,0,0,0,0,7
"Acomys_minous",62.5,2.47,2,0,0,0,0,3,0,0,0,0,7
"Acomys_mullah",45.2,2.47,2,0,0,0,0,3,0,0,0,0,7
"Acomys_nesiotes",36.66833977,2.47,1,0,0,0,0,3,0,0,0,0,7
"Acomys_percivali",21.99,NA,3,0,0,0,0,3,0,0,0,0,7
"Acomys_russatus",49.75,2.5,1,2,0,0,0,4,0,0,0,1,3
"Acomys_seurati",38.657,2.47,2,1,0,0,0,3,0,0,0,1,5
"Acomys_spinosissimus",26.5,2.71,2,0,0,0,0,3,0,0,0,0,7
"Acomys_subspinosus",21.92,NA,2,0,0,0,0,3,0,0,0,0,7
"Acomys_wilsoni",18.5,2.29,3,0,0,0,0,3,0,0,0,0,7
"Aconaemys_fuscus",129.95,3.23,2,0,0,0,0,0,0,4,0,0,6
"Aconaemys_porteri",113.5,3.23,2,0,0,0,0,0,0,4,0,0,6
"Aconaemys_sagei",96.49,NA,2,0,0,0,0,0,0,4,0,0,6
"Acridotheres_albocinctus",93.56,4,3,4,0,1,0,0,0,2,1,2,0
"Acridotheres_cinereus",89.28,4.2,2,8,0,0,0,0,0,2,0,0,0
"Acridotheres_cristatellus",116.405,4.25,5,5,0,0,0,0,1,4,0,0,0
"Acridotheres_fuscus",83.9,4.2,3,4,0,0,0,0,0,3,1,2,0
"Acridotheres_ginginianus",71.5,4.9,6,4,0,1,0,0,0,2,1,2,0
"Acridotheres_grandis",98.955,4.9,4,6,0,0,0,0,0,2,0,2,0
"Acridotheres_tristis",114.965,4.5,7,4,1,1,1,0,0,1,1,1,0
"Acrobates_pygmaeus",13,2.9,2,8,0,0,0,0,0,0,1,0,1
"Acrobatornis_fonsecai",13.65,NA,2,10,0,0,0,0,0,0,0,0,0
"Acrocephalus_aedon",22.4,NA,NA,10,0,0,0,0,0,0,0,0,0
"Acrocephalus_aequinoctialis",25,NA,1,8,0,2,0,0,0,0,0,0,0
"Acrocephalus_agricola",9.575,4.5,4,10,0,0,0,0,0,0,0,0,0
"Acrocephalus_arundinaceus",30.0875,4.2,10,7,0,2,0,0,0,1,0,0,0
"Acrocephalus_atyphus",31.21,NA,4,7,0,2,0,0,0,0,0,0,1
"Acrocephalus_australis",20.95,4.2,5,10,0,0,0,0,0,0,0,0,0
"Acrocephalus_bistrigiceps",8.585,4.9,4,10,0,0,0,0,0,0,0,0,0
"Acrocephalus_brevipennis",16.125,2.5,8,9,0,0,0,0,0,1,0,0,0
"Acrocephalus_caffer",31.21,NA,3,7,0,1,1,0,0,0,1,0,0
"Acrocephalus_concinens",8.3,3.5,4,10,0,0,0,0,0,0,0,0,0
"Acrocephalus_dumetorum",11.3625,4.2,7,9,0,0,0,0,0,0,0,1,0
"Acrocephalus_familiaris",18.275,NA,1,9,0,0,0,0,0,0,0,1,0
"Acrocephalus_gracilirostris",14.4,2.35,6,8,0,2,0,0,0,0,0,0,0
"Acrocephalus_griseldis",23.35,4.2,11,7,0,2,0,0,0,1,0,0,0
"Acrocephalus_kerearako",22.5375,NA,4,10,0,0,0,0,0,0,0,0,0
"Acrocephalus_melanopogon",10.95,4,2,9,0,0,0,0,0,1,0,0,0
"Acrocephalus_mendanae",31.21,NA,3,6,0,1,0,0,0,1,1,1,0
"Acrocephalus_newtoni",17.125,3,3,10,0,0,0,0,0,0,0,0,0
"Acrocephalus_orinus",24.2,NA,3,8,0,1,0,0,0,0,0,1,0
"Acrocephalus_paludicola",11.825,4.935,2,10,0,0,0,0,0,0,0,0,0
"Acrocephalus_palustris",11.75,4.41,10,8,0,0,0,0,0,2,0,0,0
"Acrocephalus_rehsei",26.1425,NA,4,10,0,0,0,0,0,0,0,0,0
"Acrocephalus_rimatarae",26.5,NA,NA,9,0,1,0,0,0,0,0,0,0
"Acrocephalus_rodericanus",11.8,NA,3,10,0,0,0,0,0,0,0,0,0
"Acrocephalus_rufescens",22.135,2.45,2,8,0,2,0,0,0,0,0,0,0
"Acrocephalus_schoenobaenus",11.865,5.5,7,7,0,0,0,0,0,1,0,1,1
"Acrocephalus_scirpaceus",12.05,3.9,6,7,0,0,0,0,0,1,0,1,1
"Acrocephalus_sechellensis",15.885,NA,1,9,0,1,0,0,0,0,0,0,0
"Acrocephalus_sorghophilus",14.18,NA,1,8,0,0,0,0,0,0,0,2,0
"Acrocephalus_stentoreus",24.2,4.2,7,8,0,1,0,0,0,0,0,1,0
"Acrocephalus_syrinx",26.1425,NA,3,9,0,1,0,0,0,0,0,0,0
"Acrocephalus_taiti",24.325,NA,1,8,0,0,0,0,0,1,0,1,0
"Acrocephalus_tangorum",12.445,4.9,4,9,0,1,0,0,0,0,0,0,0
"Acrocephalus_vaughani",24.435,NA,3,10,0,0,0,0,0,0,0,0,0
"Acropternis_orthonyx",89.93,NA,1,8,0,0,0,0,0,0,0,0,2
"Acryllium_vulturinum",1331.9375,10,4,1,0,0,0,0,0,2,0,2,5
"Actenoides_bougainvillei",188,NA,2,5,0,5,0,0,0,0,0,0,0
"Actenoides_capucinus",114.605,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Actenoides_concretus",73.71,NA,2,6,0,2,2,0,0,0,0,0,0
"Actenoides_excelsus",114.605,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Actenoides_hombroni",121.75,NA,2,7,0,2,1,0,0,0,0,0,0
"Actenoides_lindsayi",93.17,NA,1,8,0,0,0,2,0,0,0,0,0
"Actenoides_monachus",106,NA,1,10,0,0,0,0,0,0,0,0,0
"Actenoides_princeps",105,NA,2,10,0,0,0,0,0,0,0,0,0
"Actenoides_regalis",114.605,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Actinodura_egertoni",35.875,NA,3,6,0,0,0,0,0,2,0,2,0
"Actinodura_morrisoniana",23.985,NA,NA,8,0,0,0,0,0,1,0,1,0
"Actinodura_nipalensis",43.935,NA,NA,6,0,0,0,0,0,1,1,1,1
"Actinodura_ramsayi",38.35,NA,3,8,0,0,0,0,0,0,0,0,2
"Actinodura_sodangorum",38.1,NA,4,7,0,0,0,0,0,1,0,1,1
"Actinodura_souliei",39.34,NA,NA,10,0,0,0,0,0,0,0,0,0
"Actinodura_waldeni",47.115,NA,NA,4,0,0,0,0,0,3,0,1,2
"Actitis_hypoleucos",48,4,15,5,0,2,2,0,0,0,0,0,1
"Actitis_macularius",41.129166665,4,10,8,0,0,2,0,0,0,0,0,0
"Actophilornis_africanus",194.7825,4,12,8,0,0,0,0,0,0,0,2,0
"Actophilornis_albinucha",239,4,6,6,0,0,0,0,0,0,0,4,0
"Addax_nasomaculatus",94288.68,1,3,0,0,0,0,0,0,0,0,0,10
"Adelomyia_melanogenys",4.5025,2,1,1,0,0,0,0,0,0,9,0,0
"Aechmophorus_clarkii",1175.2775,3,1,1,0,0,9,0,0,0,0,0,0
"Aechmophorus_occidentalis",1225.475,3,1,1,0,0,9,0,0,0,0,0,0
"Aegialomys_galapagoensis",63.51,NA,3,2,0,0,0,0,0,2,0,2,4
"Aegialomys_xanthaeolus",79.79,NA,5,2,0,0,0,0,0,2,0,2,4
"Aegithalos_caudatus",8.6,9.9,9,6,0,0,0,0,0,1,1,1,1
"Aegithalos_concinnus",6.175,4.2,7,7,0,0,0,0,0,2,0,1,0
"Aegithalos_fuliginosus",6.325,NA,2,5,0,0,0,0,0,5,0,0,0
"Aegithalos_iouschistos",7.125,4.5,4,7,0,0,0,0,0,0,0,0,3
"Aegithalos_leucogenys",6.85,6.3,3,10,0,0,0,0,0,0,0,0,0
"Aegithalos_niveogularis",7.65,4.25,2,8,0,0,0,0,0,0,0,0,2
"Aegithina_lafresnayei",11.96,3,1,10,0,0,0,0,0,0,0,0,0
"Aegithina_nigrolutea",11.915,2.4,2,10,0,0,0,0,0,0,0,0,0
"Aegithina_tiphia",12.25,2.9,8,10,0,0,0,0,0,0,0,0,0
"Aegithina_viridissima",13.4625,2,2,10,0,0,0,0,0,0,0,0,0
"Aegolius_acadicus",98.1575,5.5,5,2,8,0,0,0,0,0,0,0,0
"Aegolius_funereus",134.34,5.145,3,3,7,0,0,0,0,0,0,0,0
"Aegolius_harrisii",119.875,3,7,5,5,0,0,0,0,0,0,0,0
"Aegolius_ridgwayi",80,5.5,1,2,8,0,0,0,0,0,0,0,0
"Aegotheles_affinis",47.25,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aegotheles_albertisi",36.15,NA,3,10,0,0,0,0,0,0,0,0,0
"Aegotheles_archboldi",31.7,NA,1,10,0,0,0,0,0,0,0,0,0
"Aegotheles_bennettii",53.625,NA,1,10,0,0,0,0,0,0,0,0,0
"Aegotheles_crinifrons",136,NA,3,10,0,0,0,0,0,0,0,0,0
"Aegotheles_cristatus",43.4525,3.265,3,10,0,0,0,0,0,0,0,0,0
"Aegotheles_insignis",79,NA,1,10,0,0,0,0,0,0,0,0,0
"Aegotheles_savesi",59.38,NA,2,10,0,0,0,0,0,0,0,0,0
"Aegotheles_tatei",52,NA,1,10,0,0,0,0,0,0,0,0,0
"Aegotheles_wallacii",50.115,NA,2,10,0,0,0,0,0,0,0,0,0
"Aegypius_monachus",9472.775,1,4,0,0,0,0,0,10,0,0,0,0
"Aepeomys_lugens",37,NA,3,2,0,0,0,0,0,1,0,4,3
"Aepeomys_reigi",37,NA,3,2,0,0,0,0,0,1,0,4,3
"Aepyceros_melampus",52500.08,0.99,3,0,0,0,0,0,0,0,0,0,10
"Aepypodius_arfakianus",1475.775,20,1,1,0,0,0,0,0,5,0,4,0
"Aepypodius_bruijnii",192,NA,2,1,0,0,0,0,0,5,0,4,0
"Aepyprymnus_rufescens",2820,1.0225,3,0,0,0,0,0,0,0,0,0,10
"Aeretes_melanopterus",499.83221285,NA,1,1,0,0,0,0,0,2,0,5,2
"Aerodramus_bartschi",7.325,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aerodramus_brevirostris",12.5,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aerodramus_elaphrus",11.3,1.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aerodramus_francicus",9.275,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aerodramus_fuciphagus",10.7,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aerodramus_hirundinaceus",10.1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aerodramus_infuscatus",11.6691176470588,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aerodramus_inquietus",11.6691176470588,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aerodramus_leucophaeus",11.6691176470588,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aerodramus_maximus",16.8,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aerodramus_mearnsi",11.4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aerodramus_nuditarsus",11.6691176470588,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aerodramus_orientalis",11.6691176470588,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aerodramus_papuensis",20.15,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aerodramus_pelewensis",11.6691176470588,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aerodramus_salangana",10.05,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aerodramus_sawtelli",8.6,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aerodramus_spodiopygius",9.3,1.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aerodramus_terraereginae",11.875,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aerodramus_unicolor",11.7,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aerodramus_vanikorensis",10.675,1.4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aerodramus_vulcanorum",12.625,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aerodramus_whiteheadi",14,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aeromys_tephromelas",1187,1.0525,1,1,0,0,0,0,0,3,0,3,3
"Aeromys_thomasi",1430.19,NA,2,1,0,0,0,0,0,3,0,3,3
"Aeronautes_andecolus",17.1125,NA,1,10,0,0,0,0,0,0,0,0,0
"Aeronautes_montivagus",20.12,NA,3,10,0,0,0,0,0,0,0,0,0
"Aeronautes_saxatalis",32.025,4.35,5,10,0,0,0,0,0,0,0,0,0
"Aethalops_aequalis",15,0.995,3,0,0,0,0,0,0,5,5,0,0
"Aethalops_alecto",15,0.99,1,0,0,0,0,0,0,7,3,0,0
"Aethia_cristatella",261.68,1,13,8,0,0,2,0,0,0,0,0,0
"Aethia_psittacula",271.49,1,12,8,0,0,2,0,0,0,0,0,0
"Aethia_pusilla",84.495,1,12,10,0,0,0,0,0,0,0,0,0
"Aethia_pygmaea",115.75,1,12,10,0,0,0,0,0,0,0,0,0
"Aethomys_bocagei",71.87194402,NA,3,0,0,0,0,0,0,2,0,2,6
"Aethomys_chrysophilus",79.7,3.2175,6,0,0,0,0,0,0,2,0,2,6
"Aethomys_granti",40,NA,2,1,0,0,0,0,0,1,0,2,6
"Aethomys_hindei",103.5,2.475,3,0,0,0,0,0,0,2,0,2,6
"Aethomys_ineptus",133.16,3.345,3,0,0,0,0,0,0,2,0,2,6
"Aethomys_kaiseri",90,2.95,4,0,0,0,0,0,0,2,0,2,6
"Aethomys_namaquensis",57.3,3.62,9,1,0,0,0,0,0,1,0,2,6
"Aethomys_nyikae",77.0125,3.56,1,0,0,0,0,0,0,2,0,2,6
"Aethomys_silindensis",83.122932005,NA,2,0,0,0,0,0,0,2,0,2,6
"Aethomys_stannarius",83.192932005,NA,3,0,0,0,0,0,0,2,0,2,6
"Aethomys_thomasi",84.69,2.9,1,0,0,0,0,0,0,2,0,2,6
"Aethopyga_bella",4.05,2,4,5,0,0,0,0,0,0,5,0,0
"Aethopyga_boltoni",7.145,NA,2,5,0,0,0,0,0,0,5,0,0
"Aethopyga_christinae",5.225,NA,1,2,0,0,0,0,0,0,3,5,0
"Aethopyga_duyvenbodei",6.03,NA,3,5,0,0,0,0,0,0,5,0,0
"Aethopyga_eximia",6.03,NA,3,5,0,0,0,0,0,0,5,0,0
"Aethopyga_flagrans",6.7375,NA,1,5,0,0,0,0,0,0,5,0,0
"Aethopyga_gouldiae",5.5625,NA,5,5,0,0,0,0,0,0,5,0,0
"Aethopyga_ignicauda",8.2125,NA,2,5,0,0,0,0,0,0,5,0,0
"Aethopyga_linaraborae",7.525,NA,1,5,0,0,0,0,0,0,5,0,0
"Aethopyga_mystacalis",6,NA,2,5,0,0,0,0,0,0,5,0,0
"Aethopyga_nipalensis",6.6125,2,7,5,0,0,0,0,0,0,5,0,0
"Aethopyga_primigenia",6.95,NA,1,5,0,0,0,0,0,0,5,0,0
"Aethopyga_pulcherrima",6.1375,NA,3,5,0,0,0,0,0,0,5,0,0
"Aethopyga_saturata",5.225,NA,4,4,0,0,0,0,0,0,6,0,0
"Aethopyga_shelleyi",4.05,2,4,5,0,0,0,0,0,0,5,0,0
"Aethopyga_siparaja",6.8,2,6,5,0,0,0,0,0,0,5,0,0
"Afropavo_congensis",1211.45,2.7,1,6,0,0,0,0,0,4,0,0,0
"Afrotis_afra",689,1.4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afrotis_afraoides",722.5,1.4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agamia_agami",565.995,2.8,4,0,0,0,10,0,0,0,0,0,0
"Agapornis_canus",29.9,4,6,0,0,0,0,0,0,5,0,5,0
"Agapornis_fischeri",48.3,5.5,3,0,0,0,0,0,0,2,0,8,0
"Agapornis_lilianae",37.3,5.7,4,0,0,0,0,0,0,3,0,4,3
"Agapornis_nigrigenis",40.475,4.9,3,0,0,0,0,0,0,0,0,8,2
"Agapornis_personatus",52.44,5.5,1,0,0,0,0,0,0,0,0,10,0
"Agapornis_pullarius",39.4,4.5,4,0,0,0,0,0,0,3,0,7,0
"Agapornis_roseicollis",54.04,5,3,0,0,0,0,0,0,0,0,7,3
"Agapornis_swindernianus",39.99,NA,2,2,0,0,0,0,0,4,0,4,0
"Agapornis_taranta",57.49,5,4,0,0,0,0,0,0,5,0,5,0
"Agelaioides_badius",44.375,NA,6,6,0,0,0,0,0,0,0,4,0
"Agelaius_assimilis",50.84,3.29,3,0,0,0,0,0,0,0,0,10,0
"Agelaius_humeralis",36.32,3.5,4,0,0,0,0,0,0,0,4,6,0
"Agelaius_phoeniceus",52.39,3.3,3,5,0,0,0,0,0,0,0,5,0
"Agelaius_tricolor",57.21,3.25,2,7,0,0,0,0,0,0,0,3,0
"Agelaius_xanthomus",38.4,3,4,6,0,0,0,0,0,3,0,1,0
"Agelastes_meleagrides",815,12,3,8,0,0,0,0,0,1,0,1,0
"Agelastes_niger",699.995,NA,1,7,0,0,0,0,0,1,0,1,1
"Agelasticus_cyanopus",34.755,3,1,4,0,0,0,0,0,0,0,6,0
"Agelasticus_thilius",31.6,3,4,5,0,0,0,0,0,0,0,5,0
"Agelasticus_xanthophthalmus",45.1,NA,1,10,0,0,0,0,0,0,0,0,0
"Aglaeactis_aliciae",7.8,NA,1,1,0,0,0,0,0,0,9,0,0
"Aglaeactis_castelnaudii",6.7,NA,2,1,0,0,0,0,0,0,9,0,0
"Aglaeactis_cupripennis",7.6,2,2,1,0,0,0,0,0,0,9,0,0
"Aglaeactis_pamela",5.5,NA,2,1,0,0,0,0,0,0,9,0,0
"Aglaiocercus_berlepschi",4.935,NA,2,1,0,0,0,0,0,0,9,0,0
"Aglaiocercus_coelestis",5.655,NA,2,1,0,0,0,0,0,0,9,0,0
"Aglaiocercus_kingii",4.9,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agriornis_albicauda",53,NA,5,4,3,3,0,0,0,0,0,0,0
"Agriornis_lividus",99.125,2.8,2,4,3,3,0,0,0,0,0,0,0
"Agriornis_micropterus",67.72,3.5,6,4,3,3,0,0,0,0,0,0,0
"Agriornis_montanus",63.475,2.4,7,3,3,2,0,0,0,0,0,2,0
"Agriornis_murinus",29.8875,3,4,4,3,3,0,0,0,0,0,0,0
