"binomial","Comp.1_mi_1","Comp.1_mi_10","Comp.1_mi_11","Comp.1_mi_12","Comp.1_mi_13","Comp.1_mi_14","Comp.1_mi_15","Comp.1_mi_16","Comp.1_mi_17","Comp.1_mi_18","Comp.1_mi_19","Comp.1_mi_2","Comp.1_mi_20","Comp.1_mi_21","Comp.1_mi_22","Comp.1_mi_23","Comp.1_mi_24","Comp.1_mi_25","Comp.1_mi_3","Comp.1_mi_4","Comp.1_mi_5","Comp.1_mi_6","Comp.1_mi_7","Comp.1_mi_8","Comp.1_mi_9","Comp.2_mi_1","Comp.2_mi_10","Comp.2_mi_11","Comp.2_mi_12","Comp.2_mi_13","Comp.2_mi_14","Comp.2_mi_15","Comp.2_mi_16","Comp.2_mi_17","Comp.2_mi_18","Comp.2_mi_19","Comp.2_mi_2","Comp.2_mi_20","Comp.2_mi_21","Comp.2_mi_22","Comp.2_mi_23","Comp.2_mi_24","Comp.2_mi_25","Comp.2_mi_3","Comp.2_mi_4","Comp.2_mi_5","Comp.2_mi_6","Comp.2_mi_7","Comp.2_mi_8","Comp.2_mi_9","Comp.3_mi_1","Comp.3_mi_10","Comp.3_mi_11","Comp.3_mi_12","Comp.3_mi_13","Comp.3_mi_14","Comp.3_mi_15","Comp.3_mi_16","Comp.3_mi_17","Comp.3_mi_18","Comp.3_mi_19","Comp.3_mi_2","Comp.3_mi_20","Comp.3_mi_21","Comp.3_mi_22","Comp.3_mi_23","Comp.3_mi_24","Comp.3_mi_25","Comp.3_mi_3","Comp.3_mi_4","Comp.3_mi_5","Comp.3_mi_6","Comp.3_mi_7","Comp.3_mi_8","Comp.3_mi_9","Comp.4_mi_1","Comp.4_mi_10","Comp.4_mi_11","Comp.4_mi_12","Comp.4_mi_13","Comp.4_mi_14","Comp.4_mi_15","Comp.4_mi_16","Comp.4_mi_17","Comp.4_mi_18","Comp.4_mi_19","Comp.4_mi_2","Comp.4_mi_20","Comp.4_mi_21","Comp.4_mi_22","Comp.4_mi_23","Comp.4_mi_24","Comp.4_mi_25","Comp.4_mi_3","Comp.4_mi_4","Comp.4_mi_5","Comp.4_mi_6","Comp.4_mi_7","Comp.4_mi_8","Comp.4_mi_9","Comp.1_mean","Comp.2_mean","Comp.3_mean","Comp.4_mean","Comp.5_mean"
"Cabassous tatouay",0.248075641094291,0.185242373286332,0.248782006605398,0.0925208321150987,0.171143253830136,0.241723177650913,0.202273766685474,0.144939890111629,0.218114607824602,0.101009794735514,0.130628351050079,0.14014858999579,0.196502715664982,0.276550164343011,0.11444135648425,0.33458080322679,0.255059745907962,0.174105221696118,0.166770456468966,-0.00308025044666038,0.263199007927553,0.24214853895153,0.18021897307745,-0.0409189314725481,0.192521078494028,-1.28815805640955,-1.30411750566501,-1.28464207206734,0.470092107464632,-0.671378146609983,-1.28252400695706,-0.647403099864194,-0.519534973231694,-1.29260656754151,-1.06815557686165,-0.436540727930946,0.804203898981982,1.27194037678952,-1.32241163961162,-0.913472519538299,-1.29168708313903,-1.2930549081082,-0.534676192577434,1.02361527234693,-0.378740488092761,-0.990003085547013,-1.23757232865437,-1.01320381164331,0.504793005182904,-0.67625967935936,-0.381680569922381,-0.368599991537562,-0.388212753072038,-1.20641596896105,-1.19032601729785,-0.386902159117159,-1.10869711207952,-1.2947649781164,-0.359324765638545,0.618232403162756,-1.33133064158224,-0.905165817432048,-0.417611679723223,-0.190968551732806,-0.747761536226518,-0.327983544517825,-0.335264683653378,-1.19054951533542,-0.671049795696911,-1.29683256287104,-0.847670339608761,-0.365493196148934,-0.65028910132396,-2.21446017364693,-1.10127912053646,-0.0114366478693096,-0.035733343089643,-0.0230479353403278,0.0810885178617187,0.0802765545213265,-0.0268861071643846,0.114624500518355,0.151128282246769,-0.0364188970249629,-0.0170159820279134,0.122680801152514,0.0542588176120998,-0.0470871465614227,-0.0244102008254946,0.0163064762538781,0.0219946755093157,-0.0101492100682265,0.0951790931370592,-0.00117089220260835,0.119429686111883,0.00198397426775454,0.000510580093102175,-0.00496461158791789,0.212054929004574,0.0850811453353933,0.179068046612348,-0.614859912345775,-0.746416086904648,0.0367310823945412,NA
"Cabassous unicinctus",0.656933802126504,0.57962898034899,0.661570849514153,0.521480796885634,0.680031937168456,0.652860957048218,0.676746051940326,0.65937001874991,0.626456774798516,0.503327989691822,0.621099440796686,0.551990352412119,0.605807196115125,0.688931799851449,0.545195526747443,0.74654153160523,0.652404693045622,0.635744873718511,0.572770069290833,0.45412946282841,0.671461887927896,0.647255499735779,0.608235172895725,0.52425641387599,0.691498471330637,-1.35682617047387,-1.3526470041727,-1.36147433432723,1.33713394178443,-1.41877554808226,-1.36062859096009,-1.38477811495408,-1.37119262870421,-1.3483980116646,-1.31990795543536,-1.36869619357731,1.34944434143816,1.34952949554405,-1.44088474925967,-1.3406032703597,-1.35689332506211,-1.3624461725241,-1.34944664667784,1.34614420608269,-1.31546309693349,-1.1760233469366,-1.32127020797725,-1.34549848479401,-1.34252462450034,-1.39260241082805,-0.56451076317092,-0.575207244274938,-0.570424527145408,-0.624812210402501,-0.35102738015449,-0.560874434701941,-0.456618912504247,-0.465275363876933,-0.583696462686235,0.616843644352125,-0.574597654438698,-0.613898305223391,-0.602903791086349,-0.321307500701226,-0.558766713449641,-0.510297122560275,-0.515240552713191,-0.577379069530112,-0.612772677113773,-0.615145441242495,-0.825637264672631,-0.544118660093868,-0.566668962098606,-0.586977965308314,-0.457266447618147,-0.502405748143112,-0.518119640737329,-0.514348017914525,-0.550311389789872,-0.528049612788342,-0.523712035725192,-0.501282073690428,-0.453861402546917,-0.516787255409758,-0.516364161105061,-0.520474822767246,-0.523532588588183,-0.538405273889153,-0.523415247187895,-0.494043657496866,-0.469671805236425,-0.492909201591742,-0.542948461821096,-0.549504355919685,-0.457056908160671,-0.494395121374496,-0.490941891460706,-0.541127236300374,-0.499589920709676,-0.509631662670953,0.617429222017999,-0.920189156134222,-0.504743271296648,-0.510915579721028,NA
"Callicebus barbarabrownae",-0.402017510037019,-0.34392038682502,-0.418535664741056,-0.32438478051033,-0.37655944682681,-0.385055883556497,-0.410426804676786,-0.397916382549709,-0.38328226119776,-0.272719938258949,-0.377173986566149,-0.367178314342745,-0.392599636332664,-0.386886074139059,-0.279756286974288,-0.41011249841161,-0.368991947444912,-0.376558176709924,-0.378771552899717,-0.29377908082895,-0.389752469999835,-0.361731284334536,-0.337391003295114,-0.304288901629517,-0.38535193139826,0.352155975681308,0.342582835933298,0.391909008274754,-0.316794844927778,0.51241014434933,0.38650773120583,0.43738347523433,0.473032606531937,0.35993521047891,0.320244311124907,0.321226713470706,-0.327868305758643,-0.372238706638729,0.524922348632791,0.347489689595023,0.370301008915922,0.372241845396792,0.354498585481789,-0.365370099731792,0.323928334992616,1.17227723495023,0.427761027226033,0.357559756172355,0.345463649211542,0.434946506489939,1.16062648788366,1.19563288254566,1.12537994644686,1.22346078113308,1.07887163813817,1.15043560205,1.12964018466505,1.10997193069227,1.18129478405922,-1.2256962504767,1.1708776459126,1.17763973751166,1.15221922004557,1.10320367104982,1.22230268126971,1.15548360863271,1.1576053716367,1.1645291983016,1.17856773439231,1.19430112077697,-0.282888729053158,1.1574146882964,1.20758049708509,1.21243846110335,1.13531209738756,-0.0411189432334018,-0.013422092318894,-0.0789266502041751,-0.0194041638750533,-0.00805504599630452,-0.0286683554389235,-0.0463919865835704,-0.02951164847524,-0.107638936541587,0.0337719594121061,-0.0115400594708799,-0.0375149210010965,-0.066119557675948,-0.0525483532947363,0.013174305011168,-0.0510273762947187,-0.038676967270194,-0.0428581279334235,-0.0746380403062855,0.0177408601015783,-0.0137633673607312,-0.0258492051426329,-0.0357680133324577,0.00252987527384654,-0.0264275395909057,-0.365005688179489,0.301860241691736,1.00944819965945,-0.0313060940616984,NA
"Callicebus melanochir",-0.619921333265697,-0.555745664878405,-0.638420595903982,-0.534637440978963,-0.593853311449116,-0.603942328438772,-0.629428687274483,-0.611927174065422,-0.601379638516991,-0.47533312936397,-0.591321907120834,-0.578916276005994,-0.610725992828565,-0.605068902129542,-0.483380850664873,-0.629492807466816,-0.581347395938122,-0.594596293941894,-0.595314643413399,-0.487733210233469,-0.607373617392569,-0.5775174579103,-0.552773641260961,-0.508944441307702,-0.60413956600662,0.385420072973127,0.37920541019797,0.429603396063384,-0.353271804883944,0.556816331121364,0.422950778555001,0.478524304160868,0.51470914322892,0.399956119251194,0.35428262715609,0.35182905587526,-0.36463756552608,-0.411092182113537,0.571093529994197,0.385990043891857,0.400464114190259,0.407262689901479,0.389600322408468,-0.404137837854901,0.357788047310932,1.26324708266414,0.466667300263975,0.39476510347582,0.383522577929158,0.474735929250873,1.2500091055264,1.28436623321587,1.2136734377652,1.31466786360105,1.1564980145814,1.2375789023518,1.2137563337821,1.19359146025367,1.27782525896856,-1.3145644992167,1.25801090749528,1.26692673623,1.24230168697032,1.18444816728471,1.30870220072148,1.24487789029994,1.24413547117095,1.25405444406155,1.27171590771766,1.2805163345147,-0.294515397654458,1.24726256602707,1.29994756752355,1.29984766445435,1.2184677043421,0.191304085086956,0.216570760226408,0.153799634173008,0.210067000570968,0.227125356458396,0.206338627720361,0.187335179153889,0.200108272188323,0.122425519784276,0.259304296012494,0.219673397805425,0.190678504492123,0.166527182587006,0.181412812644556,0.238052527339527,0.181812435090692,0.189861901125011,0.191013341662032,0.156787362474807,0.233052231003835,0.221351754744075,0.206510305161184,0.197054058025789,0.227567881199323,0.208749834748935,-0.578929452310298,0.329411783579435,1.08616407847954,0.199379370459176,NA
"Callithrix jacchus",-0.0215260951030717,0.0188883384279137,-0.00768154764600019,0.0543517806427636,-0.00670125741232469,-0.00180011768284319,-0.0237278566828536,-0.0345784008236566,0.0215307974262709,0.0499928400592953,-0.00932269244666398,0.0230314012954006,0.021396455564633,-0.00922984441884375,0.0422120161345738,-0.054633786424065,-0.013424247826717,0.013186406022342,0.0368573654782753,0.0236151358434996,-0.0159001176245931,-0.000190528458485079,0.034282543499157,0.0381944939689674,-0.0147520352626127,0.652465141513193,0.6636348826301,0.681435671492473,-0.647308999417962,0.67976163384224,0.667536399582219,0.6829238502813,0.667406534287736,0.663825227543339,0.651323584887341,0.633309776374354,-0.657121360541793,-0.676850824653519,0.707667427219938,0.653931275517894,0.648895470242454,0.657625965764844,0.653882975472061,-0.672382147704133,0.632712093733285,0.739218253496686,0.658033077450255,0.655130285535947,0.651654892989389,0.670932700284792,0.445746093594898,0.475187945911972,0.407890617035813,0.527068296149949,0.369970496540365,0.441563988731127,0.401597195215694,0.43018721998484,0.461597988165318,-0.533041993109518,0.462572213300497,0.467598681507832,0.441907508072153,0.348884674324095,0.522334228615195,0.429186144926803,0.436204229093598,0.457910728989537,0.473276327291076,0.526042021723363,0.297627226537777,0.486802273731656,0.49999622669589,0.519628566558775,0.416153393700874,-0.404606290148578,-0.383200141603554,-0.426044455022557,-0.376921830584014,-0.404294113634049,-0.40655925340891,-0.418601711997941,-0.413252848745382,-0.443795218951976,-0.349232610703315,-0.378557940706807,-0.38218126356506,-0.411305602734293,-0.424440715233195,-0.377376303575358,-0.429326286554331,-0.407311964131829,-0.407765672953146,-0.409801875708689,-0.337558178760372,-0.416543695452238,-0.417817162616025,-0.408543101763915,-0.37224709238576,-0.417447750325199,0.00656284186201446,0.452785751512977,0.408555691731583,-0.40098932325066,NA
"Callithrix penicillata",0.219305948462737,0.253808161372189,0.229515704809396,0.282853668974199,0.235564603607849,0.239592132216066,0.217561258950988,0.204560869600017,0.256883841552707,0.279347604471431,0.228452889051579,0.251834329808145,0.254673007103761,0.232782835682162,0.273618732226653,0.194558821724634,0.224760983321732,0.251747393753558,0.267121089228947,0.241875729065749,0.226016967427158,0.241322332148921,0.272430649835533,0.266640883188062,0.229617490755668,0.52553058806401,0.527118995535655,0.549984982284717,-0.508501868850132,0.564499614563371,0.539903901687472,0.556185526683406,0.551202124563214,0.526150843283636,0.516490078566436,0.507369450310112,-0.518238548804432,-0.540169923165482,0.586313513647504,0.518305195887132,0.531943163393471,0.531490129564598,0.524157800797105,-0.535004693066208,0.502914072776617,0.686301336868641,0.538424911101644,0.522852550149324,0.516305998083352,0.548273113580404,0.462262407208045,0.492687907377961,0.427414507937169,0.535234777054798,0.403550910043465,0.459757559035496,0.429610266408578,0.448044886502724,0.469443843718836,-0.542577317402329,0.480164709085528,0.482488455575454,0.456613648303099,0.387869722932068,0.537584593877207,0.448513983194944,0.458164313055158,0.472188397925668,0.48230908014756,0.534640923017121,0.182878880223233,0.492572949519271,0.50975584502186,0.532190330671609,0.442988123125351,-0.641456362303274,-0.615590948534813,-0.666738045020152,-0.611488902564568,-0.638349058767077,-0.644142324811217,-0.655344417788956,-0.64146644278874,-0.682897722985421,-0.572864077769144,-0.613331528235276,-0.617426266690563,-0.65258971820875,-0.6617053439652,-0.598080849124453,-0.663181843015921,-0.637544551561302,-0.646649295931591,-0.65159526702542,-0.552345053094411,-0.648762845707849,-0.648348833586853,-0.644234697014891,-0.596583594030347,-0.65231637461742,0.243057917133594,0.370792114300223,0.419454148142395,-0.634201374605744,NA
"Calomys expulsus",0.0985852926173805,0.125515316612347,0.17050325412395,0.203183287336079,0.09259316110296,0.122111995862685,0.105126775659134,0.0608059324028226,0.195259288898753,0.105157446678395,0.0978116866881858,0.188806464573865,0.215167330413638,0.10326029109438,0.0906236700277218,0.00309897870806743,0.0719245685900519,0.154695819648463,0.240963006367548,0.0952241618707614,0.0907839503834201,0.0879247062665592,0.148050106522653,0.127288054136825,0.0806789369877267,1.47218343526708,1.53656089027354,1.49305339469912,-1.53685235460213,1.25900240751407,1.45714816286519,1.41486555726101,1.29297667634576,1.51089841240591,1.53501032658384,1.46870555891149,-1.54634251373422,-1.52187075750547,1.3268334460338,1.50145726129995,1.41532583835876,1.45227771138847,1.47619742666665,-1.5211631455788,1.46795005555121,0.193929429203652,1.34731206190068,1.47991517957874,1.49660896780345,1.37880155262425,-0.734614356613547,-0.718327031872732,-0.781529533793587,-0.603914925315186,-0.847603773001209,-0.733832829021017,-0.829047396264392,-0.699885232303657,-0.704431995507206,0.599294109648514,-0.710470454749161,-0.699981015477346,-0.724476580564144,-0.954226263651774,-0.635675117478768,-0.778509504131702,-0.769857095926578,-0.703746448098112,-0.671368514716926,-0.56296012607592,1.5293519919995,-0.599539249005045,-0.654450151802065,-0.618397647921034,-0.799040054877598,-0.430971616355732,-0.428411419649085,-0.417715361196277,-0.39632862061151,-0.489730658490234,-0.45432673560158,-0.459989151614671,-0.493194276471546,-0.421228814840415,-0.434299712906226,-0.414014343495322,-0.380049991073937,-0.397385748505344,-0.463705792369524,-0.482499841658069,-0.488051277391639,-0.456853277019926,-0.431004189769566,-0.378055526563935,-0.39793165682629,-0.517963098397399,-0.505085229047641,-0.451496917530197,-0.443365305611279,-0.493346937914667,0.123005739342975,0.91403139924464,-0.576289567860828,-0.445080220036481,NA
"Caluromys philander",-0.781163615126597,-0.725201012886534,-0.732507630554104,-0.651099265196272,-0.779298896325788,-0.761666896875925,-0.781674103401354,-0.798225354757814,-0.698325881592836,-0.694561911169679,-0.763346912898904,-0.677316354667653,-0.683561279029392,-0.775930564072335,-0.712228661622214,-0.867560433617328,-0.777536184912003,-0.730089422450997,-0.653598030084144,-0.677045006293416,-0.784448569543867,-0.77429536371005,-0.71799454234847,-0.690366113824706,-0.796074772652615,1.4132615386565,1.47688087835659,1.45430512851449,-1.473766290218,1.30909807913268,1.41906670744394,1.40975023942951,1.31766144119252,1.47087948590825,1.46252485261093,1.39651320916267,-1.48411060024232,-1.4795940348557,1.37338008624105,1.45438282780175,1.35637833976495,1.40630326214504,1.42462025535967,-1.47854026805055,1.40796963378315,0.722053216568648,1.34367197328702,1.4353601313001,1.44985077287115,1.37482698762488,-0.0580225674491036,-0.0372490705302959,-0.109213780449396,0.0710956274611834,-0.208488433510138,-0.0661959361329469,-0.161500636528106,-0.0598744291099077,-0.00669954664531214,-0.0709976422872979,-0.0421228471409334,-0.0252570638186888,-0.0497246840334953,-0.280874261301944,0.0306801134003418,-0.0953611486765466,-0.0966461947928643,-0.0309574850060832,0.00948476481996452,0.0841771326854829,1.1699562055185,0.0551863954604074,0.0289675725380009,0.045326126257992,-0.137307308430413,0.391815993291419,0.391317690057991,0.396584087538004,0.415224685548264,0.360089745235501,0.384221811973591,0.371488779088388,0.332910139332369,0.378903904033044,0.380732935621573,0.407768562511089,0.420272343638876,0.415834071049488,0.368373763596169,0.334557096923073,0.34399618422909,0.357810516169947,0.397028906651388,0.426054806870135,0.371827099698565,0.335073974374811,0.333625384749724,0.37791794162988,0.365137032159365,0.353096028334655,-0.7394046711846,0.918509114151556,-0.0016647639080642,0.376466539372256,NA
"Carollia brevicauda",0.0534580810757586,0.116918698919018,0.0383916658207717,0.144374352208777,0.0778073760572008,0.076668178500471,0.0433898344290128,0.0470483730457944,0.0803150925354632,0.186954352008335,0.0778509510852395,0.0934511205805509,0.0727160500753406,0.0666853739004982,0.174760530785731,0.0339671203318247,0.0773494904830178,0.0868097303468844,0.089701333803541,0.145795463795778,0.0647148817444475,0.096381710602935,0.129819474636414,0.152126896564328,0.069936558446559,0.533275986303222,0.510586228922395,0.567564118359078,-0.477148595187623,0.702051853153279,0.565150467033684,0.616321021814683,0.655802716836034,0.520697514001067,0.486008164369489,0.506176542386714,-0.491620136994864,-0.538171644730182,0.714877330701378,0.509563705878715,0.565255765560337,0.553220916143548,0.528935315422602,-0.529326570284475,0.490561972053058,1.31256475021742,0.601401001377622,0.525792881340005,0.508337017802125,0.619120182477409,1.20920606824716,1.25298916735018,1.17306190371872,1.2860123268566,1.11128013628487,1.20271868796879,1.17068303461029,1.14886521868128,1.21670438484314,-1.29261973115536,1.2286475585831,1.23730199023895,1.20416218943835,1.12602789705864,1.28645604416807,1.19420901411855,1.2053816243025,1.21517284983767,1.22758337786418,1.26319969931287,-0.173354552492663,1.19879855372645,1.25486657817399,1.27707100020372,1.17933392515807,-0.611891637770208,-0.569677501880475,-0.655405810547812,-0.570098812214174,-0.576135357046255,-0.600870612541522,-0.621810604153095,-0.597839596153627,-0.681049915916448,-0.501614180033533,-0.570734945781615,-0.5923998905065,-0.636218934107885,-0.625969878125566,-0.527294409563505,-0.629766398558437,-0.59925411166812,-0.611285162483222,-0.641043914881699,-0.501439727451009,-0.588083318603852,-0.595003597755116,-0.600011285685285,-0.539676202705688,-0.60077418087907,0.0918957076713477,0.422279940198269,1.05615035788392,-0.593813999480549,NA
"Carollia perspicillata",0.0529203698084774,0.11636644284456,0.0382637055655589,0.144171581306174,0.0771201675763109,0.0761612751727809,0.0428999586253536,0.0463499718626999,0.0801910928043609,0.186128111858168,0.0772611656071104,0.0933374769408474,0.0727439608506081,0.0660836428453763,0.173860367980073,0.0329224773333579,0.0765998640222379,0.0864471912628584,0.0898320127813368,0.145149023352609,0.0640789548465894,0.0956383964513282,0.129292157719609,0.151520426245847,0.0692048727977326,0.540178094354694,0.517885508226686,0.57444327334681,-0.484540959979361,0.707331557440676,0.571860727168967,0.622666693861793,0.661380614084356,0.527828840828374,0.49334766227999,0.513167539896649,-0.499025039918086,-0.545281426776218,0.720475112297099,0.516686888966478,0.571772291670115,0.559961213339564,0.535857096053481,-0.536453653947891,0.497541723503061,1.30996833273463,0.607391670427722,0.532743424197243,0.515432781103181,0.625285711976785,1.20167474187684,1.24536431231175,1.16545644610011,1.2788932514471,1.10328440114548,1.19520253431948,1.16269841358451,1.1416086250938,1.20934198958855,-1.28545855614786,1.22115938041078,1.229888984958,1.19675614504189,1.11742633715104,1.27906999342713,1.18644972904658,1.19761832695692,1.20778547784367,1.22036866842857,1.25633670808132,-0.164112485606598,1.19194352971368,1.24755304863801,1.26985178753622,1.17145254360847,-0.610474521965407,-0.568393804783171,-0.653742772117115,-0.568617195128338,-0.575115439407396,-0.599583636930902,-0.620500324037669,-0.596847423835994,-0.679306005811915,-0.50062925610395,-0.569371748439542,-0.590784980100263,-0.634499737447312,-0.62463611726868,-0.526478086320559,-0.62860308648166,-0.59803119870413,-0.609821517310903,-0.639198844579355,-0.500357831489722,-0.587197703824761,-0.59403354814118,-0.598695605248771,-0.538610545447887,-0.599698665638133,0.0913817867384786,0.426316227085472,1.04990457338222,-0.592529183862589,NA
"Cavia aperea",-0.0244088517796481,0.0104952600450852,-0.00924929419967468,0.0429331620631788,-0.00981325168024566,-0.00598356525378874,-0.0253386314747378,-0.0368165608194672,0.0167613224235907,0.0358168775195511,-0.0144861668455404,0.0152112987472104,0.016297635714719,-0.011418599848023,0.0301946136287226,-0.0536971536144841,-0.0171957054674446,0.00814293779229248,0.0299069125897184,0.0105494042917511,-0.0187656446390987,-0.00549468968477429,0.0261575558295899,0.0266161638229905,-0.0172748902612544,0.584116161135362,0.597603071893044,0.611892251588255,-0.583586518706013,0.59982343494017,0.597687286296471,0.609722825854763,0.591818336938568,0.597699701128074,0.58757269362374,0.565428540220847,-0.59226773548157,-0.609690360843104,0.626945688086106,0.58844255125223,0.578066765768951,0.588098611285144,0.58632653285279,-0.605777237309359,0.568317255487168,0.635651274954579,0.587437603978496,0.588221815052707,0.586019178512717,0.596772020659351,0.365551007480631,0.392290133299178,0.328792463413808,0.441668130241306,0.301324972977132,0.361540793806288,0.326475941120762,0.356818200670722,0.381470960083016,-0.447288675226087,0.38081627061953,0.384122326963531,0.360538355825984,0.280374783780279,0.438744382156143,0.351696370917655,0.357596332958766,0.377135017420619,0.391155374859515,0.441843167850011,0.282639891766629,0.409183763201082,0.418418612462992,0.435627278975652,0.340649860764632,-0.365802073439222,-0.347539325520062,-0.385369769871182,-0.342415312763726,-0.368543770903957,-0.369075927709275,-0.379311276493629,-0.374005861157316,-0.402300599115365,-0.317645004789871,-0.342656990251813,-0.345424272145976,-0.372479751139151,-0.385882760007807,-0.344016173632356,-0.388634883736084,-0.369499973387847,-0.370528599904349,-0.37120624538147,-0.304531573284784,-0.378991182691121,-0.380024674794978,-0.372120437009104,-0.338135145033055,-0.379676571451845,0.000765605556008742,0.403293669966779,0.338367428735591,-0.363832726224614,NA
"Cebus libidinosus",0.812378520341793,-0.0523789652344619,-0.352793241091852,-0.254189731279663,0.375917210183009,0.373355417055398,0.347161279522466,0.118298646037231,0.144214006665232,2.79889933853912,1.27148828178567,-0.0747404619585869,-0.324673012822379,-0.552328556358224,2.80506165222799,-0.117491347904864,1.93885895741604,-0.0797893762274601,-0.53814083884237,2.65712040854886,-0.554399195448573,0.387075493075762,0.866959599246216,2.79629134665843,-0.0902799408433706,0.250830642275064,0.363339126493093,0.45102244885254,-0.368037626806037,0.446830465689427,0.339469794468785,0.380681604629669,0.457068595914247,0.336797606768275,-0.100471749745259,0.169653383426455,-0.344364415808964,-0.427018513391574,0.634864409131106,-0.125028174094321,0.409341234209869,0.0958364369755554,0.376857863392719,-0.45686754439158,-0.0963406224384292,1.31693337581266,0.375490188158113,0.230009615293343,-0.128977654855773,0.460546087396846,0.751885323659354,1.13425266587039,1.1575413690079,1.25289141686828,0.866277157909516,0.921230603182629,0.907926830400241,0.969097789897309,1.02604603763921,-0.00385302758988249,0.598089899497257,1.12087127944012,1.18491932426836,1.2013915880361,0.0355683475581308,1.09345944677805,0.330884822746721,1.1061047124023,1.30316325257216,0.017306949682646,-0.257629190917562,0.916693714991014,0.779003387185002,0.0214674983630646,1.07611367223005,-1.09791441720591,-0.182215894557314,-0.0324130172507688,0.0313311799981475,-0.630425249529685,-0.650825515474192,-0.666343712770602,-0.419680774923413,-0.498291406248241,-2.90593979460116,-1.49902151903951,-0.204605945874923,-0.0180657536323648,0.217069526057658,-2.91945809759844,-0.226954988425216,-2.16015825997393,-0.216512965613637,0.193789796155974,-2.77997828597848,0.256354051345203,-0.640840481217482,-1.09232126374825,-2.93265857049218,-0.202866032344754,0.588075019571657,0.201938663094233,0.780428194867134,-0.851157895717738,NA
"Cebus xanthosternos",0.812378520341793,0.395109220422145,-0.352793241091852,1.30079586224481,0.375917210183008,0.142523353067066,0.116201816367334,-0.107649751348427,-0.0858403589767481,0.225624822115021,1.27148828178567,1.93817981930008,0.135467991848777,-0.552328556358224,0.434897383530829,-0.117491347904864,-0.528338896078455,0.380181285609712,-0.309666288669136,2.65712040854886,-0.0952409674482212,0.842493302735329,0.185023323245176,0.197852512243456,-0.0902799408433706,0.250830642275064,0.290819482282415,0.45102244885254,-0.109011174848995,0.446830465689427,0.375085018460287,0.420549514420507,0.497077981917737,0.376509209365163,0.306854006359658,0.169653383426455,-0.0113917684718047,-0.349207109957332,0.634864409131106,0.291556759697281,0.409341234209869,0.467836683498422,0.307501793476608,-0.417628993323937,-0.0963406224384294,1.13861090276705,0.300245486648215,0.340477890708863,0.325175686812269,0.460546087396846,0.751885323659354,0.958925912278079,1.1575413690079,0.622441477588481,0.866277157909516,1.00684396866231,0.990243218032236,1.05141092352557,1.12015953986467,-1.07084946000569,0.598089899497257,0.332844432147815,1.00929938281301,1.2013915880361,0.985187576788287,1.09345944677805,1.26795809715869,0.930478231402825,1.21230539461565,0.0173069496826459,-0.233294150827706,0.739092415759028,1.05249307252102,1.06385645586874,1.07611367223005,-1.09791441720591,-0.618745567139417,-0.0324130172507687,-1.4927446593837,-0.630425249529685,-0.427444242453244,-0.444150746043147,-0.201631871866092,-0.279714941352732,-0.34204744681253,-1.49902151903951,-2.15348276996522,-0.460289656118486,0.217069526057659,-0.576034269817411,-0.226954988425216,0.225873727798217,-0.661015031853975,-0.0261007028459802,-2.77997828597848,-0.190696513487019,-1.08223704222836,-0.428965748145531,-0.373874398372748,-0.202866032344754,0.366865030594791,0.291112376734211,0.792058475799756,-0.631432234552162,NA
